what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234787200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234789178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234806071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332234831232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234832290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234837049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234839966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234850306
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332234852458
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332234853129
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1332234861506
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.publish",1332234871256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234871630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234873019
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332234873034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234875015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234882202
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332234882209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234904167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234905399
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332234905586
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332234924728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332234926568
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332234928628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332234930453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1332234931841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332234936802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332234938939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234941217
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332234958767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234959594
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332234959718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332234959734
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332234978875
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332234988485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332234992010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332234993305
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235010060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235010372
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235010528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332235010528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235017672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235029556
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235029574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235032720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235041317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235067011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235069876
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332235069876
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235109484
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235118205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235135583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235135708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235135723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235197843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235206095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332235207031
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235211430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235223349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235226999
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235227030
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235234596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235237202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235239417
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235256171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235256390
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235256546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332235256546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235261756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235275778
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235275794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235305821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332235309610
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332235309616
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235332307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332235496685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235497808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235501209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235508182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235513751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1332235520522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332235529086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235538337
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235548243
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235550661
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332235582002
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332235585668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332235607913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235614574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235614777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235614933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235615105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235615276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235615448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332235617133
