what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331907016654
error,log,,,"Invalid ZIP archive: lib/LICENSE.ant.txt [in tyyu]",1331907017053
error,log,,,"Invalid ZIP archive: lib/LICENSE.batik.txt [in tyyu]",1331907017054
error,log,,,"Invalid ZIP archive: lib/LICENSE.bcel.txt [in tyyu]",1331907017055
error,log,,,"Invalid ZIP archive: lib/LICENSE.bsh.txt [in tyyu]",1331907017056
error,log,,,"Invalid ZIP archive: lib/LICENSE.commons.txt [in tyyu]",1331907017057
error,log,,,"Invalid ZIP archive: lib/LICENSE.groovy.txt [in tyyu]",1331907017058
error,log,,,"Invalid ZIP archive: lib/LICENSE.hibernate.txt [in tyyu]",1331907017061
error,log,,,"Invalid ZIP archive: lib/LICENSE.hsqldb.txt [in tyyu]",1331907017063
error,log,,,"Invalid ZIP archive: lib/LICENSE.itext.txt [in tyyu]",1331907017064
error,log,,,"Invalid ZIP archive: lib/LICENSE.jaxen.txt [in tyyu]",1331907017065
error,log,,,"Invalid ZIP archive: lib/LICENSE.jdt-compiler.html [in tyyu]",1331907017066
error,log,,,"Invalid ZIP archive: lib/LICENSE.jfreechart.txt [in tyyu]",1331907017068
error,log,,,"Invalid ZIP archive: lib/LICENSE.jxl.txt [in tyyu]",1331907017069
error,log,,,"Invalid ZIP archive: lib/LICENSE.mondrian.html [in tyyu]",1331907017070
error,log,,,"Invalid ZIP archive: lib/LICENSE.png-encoder.txt [in tyyu]",1331907017071
error,log,,,"Invalid ZIP archive: lib/LICENSE.poi.txt [in tyyu]",1331907017072
error,log,,,"Invalid ZIP archive: lib/LICENSE.xalan.txt [in tyyu]",1331907017074
error,log,,,"Invalid ZIP archive: lib/LICENSE.xerces.txt [in tyyu]",1331907017075
error,log,,,"Invalid ZIP archive: .classpath [in tyyu]",1331907017115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331907017633
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1331907018529
error,log,,,"File not found: '/tyyu/src/_JSPServlet.java'",1331907019386
error,log,,,"File not found: '/tyyu/src/__2F_tyyu_2F_WebContent_2F_blooddonor_2F_insert_5F_donor_5F_reg_2E_jsp.java'",1331907019874
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331907027703
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1331907039075
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1331907039178
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1331907039240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331907059600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331907061132
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331907061586
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1331907062919
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.402.v201105050214,"org.eclipse.wst.wsdl.ui",1331907062976
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1331907063112
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1331907063128
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.1.0.v201105110000,"org.eclipse.jpt.jaxb.eclipselink.ui",1331907063163
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1331907063181
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1331907063191
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1331907063240
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1331907063263
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1331907063277
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1331907063288
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1331907063325
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1331907063359
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1331907788994
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1331907788994
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1331907788994
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1331907788994
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1331907788994
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1331907789004
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1331907789004
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1331907789004
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1331907789004
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1331907789004
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1331907789004
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1331907789004
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1331907789014
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1331907789014
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1331907789014
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1331907789014
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1331907789014
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1331907789014
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1331907789014
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1331907789014
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1331907789014
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1331907789014
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1331907789014
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1331907789024
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1331907789024
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1331907789024
