what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1331890623592
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1331890630284
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1331890631548
executed,command,com.jasperassistant.designer,2.4.3,"com.jasperassistant.designer.properties",1331890631563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890659425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331890994701
activated,editor,com.jasperassistant.designer,2.4.3,"com.jasperassistant.designer.editors.ReportEditor",1331890996370
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1331891005200
error,log,,,"Unhandled event loop exception",1331891005590
error,log,,,"Unhandled event loop exception",1331891005605
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1331891009614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891010036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891015542
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1331891016556
error,log,,,"Unhandled event loop exception",1331891019052
error,log,,,"Unhandled event loop exception",1331891019068
activated,editor,com.jasperassistant.designer,2.4.3,"com.jasperassistant.designer.editors.ReportEditor",1331891027617
error,log,,,"Unhandled event loop exception",1331891030316
error,log,,,"Unhandled event loop exception",1331891030409
error,log,,,"Unhandled event loop exception",1331891030518
error,log,,,"Unhandled event loop exception",1331891030612
error,log,,,"Unhandled event loop exception",1331891030706
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1331891099408
activated,editor,com.jasperassistant.designer,2.4.3,"com.jasperassistant.designer.editors.ReportEditor",1331891116241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891116365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891118284
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1331891119610
closed,editor,com.jasperassistant.designer,2.4.3,"com.jasperassistant.designer.editors.ReportEditor",1331891119641
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331891121279
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1331891124243
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1331891124337
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1331891124415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331891126037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891127769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891129297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331891129313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891132074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891133634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331891133634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331891139781
