what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332072465348
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1332072482123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072484156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072497735
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1332072497747
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1332072520718
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332072554155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072559217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072570292
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332072575581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072619987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072624500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332072707812
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332072727667
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1332072746316
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1332072754745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072797310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072803897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332072804808
