what,kind,bundleId,bundleVersion,description,time
error,log,,,"Invalid ZIP archive: lib/LICENSE.hibernate.txt [in tyyu]",1331907912591
error,log,,,"Invalid ZIP archive: lib/LICENSE.hsqldb.txt [in tyyu]",1331907912591
error,log,,,"Invalid ZIP archive: lib/LICENSE.itext.txt [in tyyu]",1331907912592
error,log,,,"Invalid ZIP archive: lib/LICENSE.jaxen.txt [in tyyu]",1331907912594
error,log,,,"Invalid ZIP archive: lib/LICENSE.jdt-compiler.html [in tyyu]",1331907912595
error,log,,,"Invalid ZIP archive: lib/LICENSE.jfreechart.txt [in tyyu]",1331907912596
error,log,,,"Invalid ZIP archive: lib/LICENSE.jxl.txt [in tyyu]",1331907912597
error,log,,,"Invalid ZIP archive: lib/LICENSE.mondrian.html [in tyyu]",1331907912598
error,log,,,"Invalid ZIP archive: lib/LICENSE.png-encoder.txt [in tyyu]",1331907912599
error,log,,,"Invalid ZIP archive: lib/LICENSE.poi.txt [in tyyu]",1331907912600
error,log,,,"Invalid ZIP archive: lib/LICENSE.xalan.txt [in tyyu]",1331907912601
error,log,,,"Invalid ZIP archive: lib/LICENSE.xerces.txt [in tyyu]",1331907912602
error,log,,,"Invalid ZIP archive: .classpath [in tyyu]",1331907912631
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1331907914048
error,log,,,"Exception occurred in listener of Java element change notification",1331907914048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331907914260
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1331907917213
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1331907917780
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1331907917875
error,log,,,"File not found: '/tyyu/src/__2F_tyyu_2F_WebContent_2F_stocks_5F_table_2E_jsp.java'",1331907918882
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1331907919184
