what,kind,bundleId,bundleVersion,description,time
error,log,,,"Starting of module failed.  See log for details.",1330226296722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226296816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226297970
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330226297986
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1330226299390
error,log,,,"Starting of module failed.  See log for details.",1330226301965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226302355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226303806
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1330226303806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226309578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226309718
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1330226310685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226323196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226337704
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.run",1330226343820
error,log,,,"Port 8080 required by Web Connector is already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1330226346425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226346440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226347283
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1330226347298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226350949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330226351074
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1330226352509
opened,editor,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.editor",1330226354662
